1 20 0.6833603978157043 0.6517606377601624 2.004190444946289 0.41163310408592224 0.9200928807258606
1 40 0.6812840700149536 0.6260757446289062 2.6428797245025635 0.36815008521080017 0.9146478176116943
1 60 0.6508753895759583 0.6581852436065674 4.24554443359375 0.5608365535736084 0.4775843322277069
1 80 0.6425507068634033 0.6695725917816162 4.809381008148193 0.5706431865692139 0.5078177452087402
1 100 0.626498281955719 0.7506785988807678 5.512108325958252 0.501736044883728 0.592278003692627
1 120 0.6569550037384033 0.6639068722724915 4.946724891662598 0.4399781823158264 0.6500306725502014
1 140 0.6158682703971863 0.7594262957572937 7.378358364105225 0.5569080114364624 0.49737635254859924
1 160 0.6315175294876099 0.7712981700897217 7.053282737731934 0.5211595892906189 0.4768138527870178
1 180 0.6275854110717773 0.7649102210998535 7.661932945251465 0.5451853275299072 0.488668829202652
1 200 0.5961248874664307 0.7408550381660461 11.388998031616211 0.47258949279785156 0.47710245847702026
1 220 0.564862847328186 0.8732365369796753 10.429234504699707 0.5557155609130859 0.5478994250297546
1 20 0.6832883358001709 0.6522663235664368 1.9854381084442139 0.41825687885284424 0.8900855779647827
1 40 0.6810101270675659 0.6276246905326843 2.5963034629821777 0.38101062178611755 0.8558436632156372
1 60 0.651619017124176 0.6577410101890564 4.148492813110352 0.5105958580970764 0.7742910981178284
1 80 0.6428117752075195 0.6689061522483826 4.717956066131592 0.5578842759132385 0.5223142504692078
1 100 0.6287932991981506 0.7494961619377136 5.444941997528076 0.5036409497261047 0.6234333515167236
1 120 0.6536995768547058 0.6698178052902222 4.960679531097412 0.44691669940948486 0.591987133026123
1 140 0.6130876541137695 0.767509400844574 7.38759708404541 0.5702424049377441 0.5233163237571716
1 160 0.6325552463531494 0.7737182378768921 6.931705474853516 0.5160945653915405 0.4631899893283844
1 180 0.6317983865737915 0.7610506415367126 7.593198776245117 0.530718982219696 0.5219850540161133
1 200 0.580655038356781 0.7831191420555115 11.041862487792969 0.48373356461524963 0.4838292598724365
1 220 0.5661060810089111 0.8787474036216736 10.460746765136719 0.5540078282356262 0.5381274819374084
1 240 0.5816389322280884 0.8490896224975586 10.853679656982422 0.5054853558540344 0.5911924242973328
1 260 0.5882300734519958 0.7817895412445068 10.321211814880371 0.5005030632019043 0.469274640083313
1 280 0.5955606698989868 0.7556179165840149 10.385950088500977 0.44163253903388977 0.5280725359916687
1 300 0.6389681100845337 0.5855143666267395 10.033602714538574 0.48120567202568054 0.49475759267807007
1 320 0.551898181438446 0.8328001499176025 13.324055671691895 0.5044775009155273 0.5194317698478699
1 340 0.5911273956298828 0.8099210858345032 11.764495849609375 0.49996817111968994 0.5078872442245483
1 360 0.588196873664856 0.8524705767631531 11.23862075805664 0.4569583535194397 0.4293038845062256
1 380 0.5823851823806763 0.7132075428962708 12.495170593261719 0.5645511746406555 0.4354197680950165
1 400 0.6112996339797974 0.7775568962097168 11.061812400817871 0.42357000708580017 0.43931370973587036
1 420 0.5579888820648193 0.7995588183403015 14.660892486572266 0.5657387971878052 0.4699953496456146
1 440 0.6050640344619751 1.0195603370666504 10.667390823364258 0.47669360041618347 0.36610138416290283
1 460 0.5710408687591553 0.8224484324455261 12.769660949707031 0.5594470500946045 0.406120628118515
1 480 0.5613687038421631 0.7553873658180237 15.023731231689453 0.5850281119346619 0.5154806971549988
1 500 0.5860905647277832 0.7170159220695496 14.992156982421875 0.45783013105392456 0.3797827661037445
1 520 0.5411301851272583 0.7573434710502625 21.03350830078125 0.46665602922439575 0.40356555581092834
1 540 0.5491158366203308 0.9298591017723083 14.63202953338623 0.4552084803581238 0.41280558705329895
1 560 0.5282846689224243 0.9445710182189941 16.982086181640625 0.49118608236312866 0.43348929286003113
1 580 0.4955347776412964 0.8784299492835999 20.369037628173828 0.5790958404541016 0.4545678198337555
1 600 0.528687059879303 0.9079245328903198 17.89240837097168 0.4417807459831238 0.3441222906112671
1 620 0.5572884678840637 0.8224976062774658 13.724811553955078 0.5201496481895447 0.42353516817092896
